timestamp,day_of_week,hour,distance_cm,battery_pct,alert_type,mode
2026-03-09 16:27:00,Monday,16,122.1,91.7,obstacle_medium,navigation
2026-03-09 16:27:30,Monday,16,126.5,91.7,obstacle_medium,indoor_assist
2026-03-09 16:28:00,Monday,16,109.2,91.7,none,indoor_assist
2026-03-09 16:28:30,Monday,16,148.2,91.7,obstacle_medium,indoor_assist
2026-03-09 16:29:00,Monday,16,144.8,91.6,none,navigation
2026-03-09 16:29:30,Monday,16,177.3,91.6,low_battery,navigation
2026-03-09 16:30:00,Monday,16,123.5,91.6,obstacle_near,indoor_assist
2026-03-09 16:30:30,Monday,16,143.5,91.6,none,navigation
2026-03-09 16:31:00,Monday,16,99.2,91.6,none,indoor_assist
2026-03-09 16:31:30,Monday,16,151.1,91.5,none,indoor_assist
2026-03-09 16:32:00,Monday,16,133.0,91.5,none,standby
2026-03-09 16:32:30,Monday,16,91.6,91.5,none,standby
2026-03-09 16:33:00,Monday,16,108.0,91.5,none,indoor_assist
2026-03-09 16:33:30,Monday,16,121.8,91.5,none,standby
2026-03-09 16:34:00,Monday,16,134.1,91.4,none,navigation
2026-03-09 16:34:30,Monday,16,77.1,91.4,obstacle_medium,navigation
2026-03-09 16:35:00,Monday,16,199.9,91.4,none,navigation
2026-03-09 16:35:30,Monday,16,112.1,91.4,none,standby
2026-03-09 16:36:00,Monday,16,25.3,91.4,obstacle_near,indoor_assist
2026-03-09 16:36:30,Monday,16,160.7,91.3,low_battery,standby
2026-03-09 16:37:00,Monday,16,129.6,91.3,none,navigation
2026-03-09 16:37:30,Monday,16,114.3,91.3,none,navigation
2026-03-09 16:38:00,Monday,16,61.1,91.3,obstacle_medium,indoor_assist
2026-03-09 16:38:30,Monday,16,135.9,91.3,none,navigation
2026-03-09 16:39:00,Monday,16,105.4,91.2,none,indoor_assist
2026-03-09 16:39:30,Monday,16,128.7,91.2,none,standby
2026-03-09 16:40:00,Monday,16,107.2,91.2,low_battery,indoor_assist
2026-03-09 16:40:30,Monday,16,114.7,91.2,none,navigation
2026-03-09 16:41:00,Monday,16,94.3,91.2,none,navigation
2026-03-09 16:41:30,Monday,16,143.2,91.1,low_battery,navigation
2026-03-09 16:42:00,Monday,16,84.2,91.1,obstacle_near,standby
2026-03-09 16:42:30,Monday,16,90.9,91.1,none,navigation
2026-03-09 16:43:00,Monday,16,118.2,91.1,none,navigation
2026-03-09 16:43:30,Monday,16,52.5,91.1,obstacle_medium,navigation
2026-03-09 16:44:00,Monday,16,113.4,91.0,none,navigation
2026-03-09 16:44:30,Monday,16,154.3,91.0,none,navigation
2026-03-09 16:45:00,Monday,16,152.0,91.0,none,navigation
2026-03-09 16:45:30,Monday,16,114.8,91.0,none,indoor_assist
2026-03-09 16:46:00,Monday,16,127.9,91.0,none,indoor_assist
2026-03-09 16:46:30,Monday,16,139.1,90.9,none,standby
2026-03-09 16:47:00,Monday,16,135.6,90.9,obstacle_medium,navigation
2026-03-09 16:47:30,Monday,16,87.4,90.9,none,navigation
2026-03-09 16:48:00,Monday,16,156.7,90.9,obstacle_near,navigation
2026-03-09 16:48:30,Monday,16,70.4,90.9,obstacle_medium,indoor_assist
2026-03-09 16:49:00,Monday,16,120.1,90.8,none,indoor_assist
2026-03-09 16:49:30,Monday,16,153.1,90.8,low_battery,indoor_assist
2026-03-09 16:50:00,Monday,16,77.4,90.8,obstacle_medium,navigation
2026-03-09 16:50:30,Monday,16,118.6,90.8,none,indoor_assist
2026-03-09 16:51:00,Monday,16,146.7,90.8,none,navigation
2026-03-09 16:51:30,Monday,16,174.5,90.7,obstacle_medium,standby
2026-03-09 16:52:00,Monday,16,119.7,90.7,low_battery,navigation
2026-03-09 16:52:30,Monday,16,74.2,90.7,obstacle_medium,indoor_assist
2026-03-09 16:53:00,Monday,16,177.7,90.7,none,indoor_assist
2026-03-09 16:53:30,Monday,16,107.1,90.7,low_battery,navigation
2026-03-09 16:54:00,Monday,16,171.8,90.6,none,navigation
2026-03-09 16:54:30,Monday,16,126.6,90.6,none,indoor_assist
2026-03-09 16:55:00,Monday,16,116.9,90.6,low_battery,indoor_assist
2026-03-09 16:55:30,Monday,16,117.7,90.6,none,standby
2026-03-09 16:56:00,Monday,16,100.3,90.6,none,navigation
2026-03-09 16:56:30,Monday,16,95.4,90.5,low_battery,navigation
2026-03-09 16:57:00,Monday,16,95.3,90.5,none,navigation
2026-03-09 16:57:30,Monday,16,69.8,90.5,obstacle_medium,indoor_assist
2026-03-09 16:58:00,Monday,16,136.1,90.5,none,indoor_assist
2026-03-09 16:58:30,Monday,16,95.8,90.5,low_battery,navigation
2026-03-09 16:59:00,Monday,16,202.4,90.4,none,standby
2026-03-09 16:59:30,Monday,16,155.0,90.4,low_battery,indoor_assist
2026-03-09 17:00:00,Monday,17,139.7,90.4,obstacle_medium,indoor_assist
2026-03-09 17:00:30,Monday,17,104.2,90.4,none,indoor_assist
2026-03-09 17:01:00,Monday,17,133.1,90.4,none,indoor_assist
2026-03-09 17:01:30,Monday,17,81.6,90.3,none,indoor_assist
2026-03-09 17:02:00,Monday,17,143.2,90.3,none,navigation
2026-03-09 17:02:30,Monday,17,119.6,90.3,obstacle_near,indoor_assist
2026-03-09 17:03:00,Monday,17,102.5,90.3,none,navigation
2026-03-09 17:03:30,Monday,17,111.5,90.3,none,indoor_assist
2026-03-09 17:04:00,Monday,17,157.3,90.2,none,indoor_assist
2026-03-09 17:04:30,Monday,17,95.2,90.2,none,standby
2026-03-09 17:05:00,Monday,17,125.7,90.2,obstacle_medium,navigation
2026-03-09 17:05:30,Monday,17,132.3,90.2,none,indoor_assist
2026-03-09 17:06:00,Monday,17,138.5,90.2,none,navigation
2026-03-09 17:06:30,Monday,17,161.3,90.1,none,indoor_assist
2026-03-09 17:07:00,Monday,17,101.4,90.1,none,navigation
2026-03-09 17:07:30,Monday,17,169.5,90.1,low_battery,standby
2026-03-09 17:08:00,Monday,17,60.8,90.1,obstacle_medium,standby
2026-03-09 17:08:30,Monday,17,131.1,90.1,obstacle_near,standby
2026-03-09 17:09:00,Monday,17,59.7,90.0,obstacle_medium,navigation
2026-03-09 17:09:30,Monday,17,119.8,90.0,obstacle_near,standby
2026-03-09 17:10:00,Monday,17,133.0,90.0,none,indoor_assist
2026-03-09 17:10:30,Monday,17,135.2,90.0,none,navigation
2026-03-09 17:11:00,Monday,17,100.7,90.0,none,navigation
2026-03-09 17:11:30,Monday,17,163.5,89.9,none,navigation
2026-03-09 17:12:00,Monday,17,118.1,89.9,low_battery,indoor_assist
2026-03-09 17:12:30,Monday,17,117.8,89.9,obstacle_medium,indoor_assist
2026-03-09 17:13:00,Monday,17,69.2,89.9,obstacle_medium,indoor_assist
2026-03-09 17:13:30,Monday,17,123.3,89.9,none,navigation
2026-03-09 17:14:00,Monday,17,148.8,89.8,obstacle_near,navigation
2026-03-09 17:14:30,Monday,17,113.6,89.8,none,navigation
2026-03-09 17:15:00,Monday,17,95.1,89.8,obstacle_medium,indoor_assist
2026-03-09 17:15:30,Monday,17,171.0,89.8,none,navigation
2026-03-09 17:16:00,Monday,17,110.4,89.8,obstacle_medium,navigation
2026-03-09 17:16:30,Monday,17,94.2,89.7,none,navigation
2026-03-09 17:17:00,Monday,17,131.3,89.7,low_battery,indoor_assist
2026-03-09 17:17:30,Monday,17,97.4,89.7,none,navigation
2026-03-09 17:18:00,Monday,17,195.1,89.7,none,standby
2026-03-09 17:18:30,Monday,17,56.2,89.7,obstacle_medium,navigation
2026-03-09 17:19:00,Monday,17,183.6,89.6,none,navigation
2026-03-09 17:19:30,Monday,17,98.5,89.6,none,navigation
2026-03-09 17:20:00,Monday,17,116.0,89.6,obstacle_medium,navigation
2026-03-09 17:20:30,Monday,17,80.2,89.6,none,navigation
2026-03-09 17:21:00,Monday,17,136.5,89.6,none,navigation
2026-03-09 17:21:30,Monday,17,103.9,89.5,none,indoor_assist
2026-03-09 17:22:00,Monday,17,116.6,89.5,none,navigation
2026-03-09 17:22:30,Monday,17,115.1,89.5,none,indoor_assist
2026-03-09 17:23:00,Monday,17,102.9,89.5,none,indoor_assist
2026-03-09 17:23:30,Monday,17,122.8,89.5,none,indoor_assist
2026-03-09 17:24:00,Monday,17,107.6,89.4,none,navigation
2026-03-09 17:24:30,Monday,17,99.7,89.4,none,navigation
2026-03-09 17:25:00,Monday,17,117.1,89.4,obstacle_medium,navigation
2026-03-09 17:25:30,Monday,17,105.3,89.4,obstacle_medium,navigation
2026-03-09 17:26:00,Monday,17,117.0,89.4,obstacle_medium,indoor_assist
2026-03-09 17:26:30,Monday,17,156.4,89.3,low_battery,navigation
2026-03-09 17:27:00,Monday,17,99.5,89.3,none,navigation
2026-03-09 17:27:30,Monday,17,120.5,89.3,obstacle_near,indoor_assist
2026-03-09 17:28:00,Monday,17,167.5,89.3,none,navigation
2026-03-09 17:28:30,Monday,17,88.5,89.3,obstacle_medium,indoor_assist
2026-03-09 17:29:00,Monday,17,117.7,89.2,low_battery,navigation
2026-03-09 17:29:30,Monday,17,106.3,89.2,none,navigation
2026-03-09 17:30:00,Monday,17,106.6,89.2,obstacle_medium,navigation
2026-03-09 17:30:30,Monday,17,123.1,89.2,low_battery,indoor_assist
2026-03-09 17:31:00,Monday,17,101.1,89.2,obstacle_medium,indoor_assist
2026-03-09 17:31:30,Monday,17,165.4,89.1,obstacle_near,standby
2026-03-09 17:32:00,Monday,17,110.5,89.1,none,navigation
2026-03-09 17:32:30,Monday,17,104.3,89.1,none,standby
2026-03-09 17:33:00,Monday,17,166.0,89.1,obstacle_medium,navigation
2026-03-09 17:33:30,Monday,17,150.4,89.1,none,navigation
2026-03-09 17:34:00,Monday,17,75.9,89.0,obstacle_medium,indoor_assist
2026-03-09 17:34:30,Monday,17,158.5,89.0,none,navigation
2026-03-09 17:35:00,Monday,17,116.5,89.0,none,navigation
2026-03-09 17:35:30,Monday,17,110.2,89.0,none,indoor_assist
2026-03-09 17:36:00,Monday,17,134.6,89.0,obstacle_medium,navigation
2026-03-09 17:36:30,Monday,17,77.2,88.9,obstacle_medium,navigation
2026-03-09 17:37:00,Monday,17,97.1,88.9,none,navigation
2026-03-09 17:37:30,Monday,17,67.5,88.9,obstacle_medium,navigation
2026-03-09 17:38:00,Monday,17,112.2,88.9,low_battery,navigation
2026-03-09 17:38:30,Monday,17,124.9,88.9,none,indoor_assist
2026-03-09 17:39:00,Monday,17,124.3,88.8,none,standby
2026-03-09 17:39:30,Monday,17,80.9,88.8,none,navigation
2026-03-09 17:40:00,Monday,17,73.9,88.8,obstacle_medium,indoor_assist
2026-03-09 17:40:30,Monday,17,113.3,88.8,fall_detected,navigation
2026-03-09 17:41:00,Monday,17,106.8,88.8,none,indoor_assist
2026-03-09 17:41:30,Monday,17,93.5,88.7,none,navigation
2026-03-09 17:42:00,Monday,17,109.1,88.7,none,standby
2026-03-09 17:42:30,Monday,17,106.3,88.7,none,navigation
2026-03-09 17:43:00,Monday,17,97.8,88.7,none,navigation
2026-03-09 17:43:30,Monday,17,121.2,88.7,obstacle_medium,indoor_assist
2026-03-09 17:44:00,Monday,17,102.0,88.6,none,indoor_assist
2026-03-09 17:44:30,Monday,17,132.5,88.6,none,standby
2026-03-09 17:45:00,Monday,17,105.7,88.6,none,indoor_assist
2026-03-09 17:45:30,Monday,17,124.9,88.6,obstacle_medium,navigation
2026-03-09 17:46:00,Monday,17,119.5,88.6,obstacle_medium,indoor_assist
2026-03-09 17:46:30,Monday,17,119.8,88.5,none,navigation
2026-03-09 17:47:00,Monday,17,99.6,88.5,none,standby
2026-03-09 17:47:30,Monday,17,118.9,88.5,none,navigation
2026-03-09 17:48:00,Monday,17,125.6,88.5,none,indoor_assist
2026-03-09 17:48:30,Monday,17,152.5,88.5,none,indoor_assist
2026-03-09 17:49:00,Monday,17,116.9,88.4,none,navigation
2026-03-09 17:49:30,Monday,17,105.6,88.4,none,indoor_assist
2026-03-09 17:50:00,Monday,17,144.3,88.4,none,indoor_assist
2026-03-09 17:50:30,Monday,17,114.5,88.4,obstacle_near,navigation
2026-03-09 17:51:00,Monday,17,150.3,88.4,none,navigation
2026-03-09 17:51:30,Monday,17,156.8,88.3,none,navigation
2026-03-09 17:52:00,Monday,17,147.1,88.3,none,indoor_assist
2026-03-09 17:52:30,Monday,17,107.3,88.3,none,navigation
2026-03-09 17:53:00,Monday,17,61.1,88.3,obstacle_medium,indoor_assist
2026-03-09 17:53:30,Monday,17,155.1,88.3,none,navigation
2026-03-09 17:54:00,Monday,17,79.2,88.2,obstacle_medium,navigation
2026-03-09 17:54:30,Monday,17,57.0,88.2,obstacle_medium,navigation
2026-03-09 17:55:00,Monday,17,172.6,88.2,none,indoor_assist
2026-03-09 17:55:30,Monday,17,97.3,88.2,none,navigation
2026-03-09 17:56:00,Monday,17,77.2,88.2,obstacle_medium,navigation
2026-03-09 17:56:30,Monday,17,97.0,88.1,none,standby
2026-03-09 17:57:00,Monday,17,90.4,88.1,none,standby
2026-03-09 17:57:30,Monday,17,119.2,88.1,none,navigation
2026-03-09 17:58:00,Monday,17,197.6,88.1,none,navigation
2026-03-09 17:58:30,Monday,17,101.9,88.1,none,indoor_assist
2026-03-09 17:59:00,Monday,17,119.8,88.0,none,standby
2026-03-09 17:59:30,Monday,17,94.7,88.0,none,standby
2026-03-09 18:00:00,Monday,18,106.5,100.0,none,navigation
2026-03-09 18:00:30,Monday,18,105.1,100.0,none,indoor_assist
2026-03-09 18:01:00,Monday,18,163.2,100.0,none,indoor_assist
2026-03-09 18:01:30,Monday,18,114.9,99.9,none,navigation
2026-03-09 18:02:00,Monday,18,140.9,99.9,none,indoor_assist
2026-03-09 18:02:30,Monday,18,138.5,99.9,none,navigation
2026-03-09 18:03:00,Monday,18,119.2,99.9,low_battery,indoor_assist
2026-03-09 18:03:30,Monday,18,62.4,99.9,obstacle_medium,indoor_assist
2026-03-09 18:04:00,Monday,18,136.6,99.8,none,navigation
2026-03-09 18:04:30,Monday,18,122.7,99.8,none,navigation
2026-03-09 18:05:00,Monday,18,114.8,99.8,none,indoor_assist
2026-03-09 18:05:30,Monday,18,142.2,99.8,low_battery,indoor_assist
2026-03-09 18:06:00,Monday,18,173.9,99.8,obstacle_medium,standby
2026-03-09 18:06:30,Monday,18,131.1,99.7,none,standby
2026-03-09 18:07:00,Monday,18,118.2,99.7,fall_detected,indoor_assist
2026-03-09 18:07:30,Monday,18,81.5,99.7,none,navigation
2026-03-09 18:08:00,Monday,18,84.9,99.7,none,standby
2026-03-09 18:08:30,Monday,18,61.1,99.7,obstacle_medium,navigation
2026-03-09 18:09:00,Monday,18,115.4,99.6,low_battery,indoor_assist
2026-03-09 18:09:30,Monday,18,118.4,99.6,none,standby
2026-03-09 18:10:00,Monday,18,151.8,99.6,none,indoor_assist
2026-03-09 18:10:30,Monday,18,62.1,99.6,obstacle_medium,indoor_assist
2026-03-09 18:11:00,Monday,18,78.7,99.6,obstacle_medium,navigation
2026-03-09 18:11:30,Monday,18,88.6,99.5,obstacle_medium,indoor_assist
2026-03-09 18:12:00,Monday,18,127.2,99.5,none,navigation
2026-03-09 18:12:30,Monday,18,137.1,99.5,none,indoor_assist
2026-03-09 18:13:00,Monday,18,147.2,99.5,low_battery,navigation
2026-03-09 18:13:30,Monday,18,149.0,99.5,none,navigation
2026-03-09 18:14:00,Monday,18,135.1,99.4,obstacle_near,standby
2026-03-09 18:14:30,Monday,18,141.8,99.4,none,indoor_assist
2026-03-09 18:15:00,Monday,18,80.9,99.4,none,indoor_assist
2026-03-09 18:15:30,Monday,18,122.3,99.4,none,navigation
2026-03-09 18:16:00,Monday,18,124.6,99.4,none,navigation
2026-03-09 18:16:30,Monday,18,130.3,99.3,none,navigation
2026-03-09 18:17:00,Monday,18,123.7,99.3,none,navigation
2026-03-09 18:17:30,Monday,18,140.4,99.3,obstacle_medium,indoor_assist
2026-03-09 18:18:00,Monday,18,20.6,99.3,obstacle_near,standby
2026-03-09 18:18:30,Monday,18,100.7,99.3,obstacle_near,indoor_assist
2026-03-09 18:19:00,Monday,18,58.7,99.2,obstacle_medium,indoor_assist
2026-03-09 18:19:30,Monday,18,141.8,99.2,none,indoor_assist
2026-03-09 18:20:00,Monday,18,91.2,99.2,none,navigation
2026-03-09 18:20:30,Monday,18,180.2,99.2,none,navigation
2026-03-09 18:21:00,Monday,18,167.3,99.2,none,indoor_assist
2026-03-09 18:21:30,Monday,18,90.5,99.1,none,navigation
2026-03-09 18:22:00,Monday,18,135.7,99.1,none,standby
2026-03-09 18:22:30,Monday,18,108.3,99.1,obstacle_medium,standby
2026-03-09 18:23:00,Monday,18,116.5,99.1,obstacle_near,indoor_assist
2026-03-09 18:23:30,Monday,18,119.1,99.1,none,standby
2026-03-09 18:24:00,Monday,18,107.5,99.0,none,indoor_assist
2026-03-09 18:24:30,Monday,18,126.4,99.0,none,indoor_assist
2026-03-09 18:25:00,Monday,18,77.0,99.0,obstacle_medium,navigation
2026-03-09 18:25:30,Monday,18,63.4,99.0,obstacle_medium,navigation
2026-03-09 18:26:00,Monday,18,128.5,99.0,none,indoor_assist
2026-03-09 18:26:30,Monday,18,125.2,98.9,none,navigation
2026-03-09 18:27:00,Monday,18,118.4,98.9,none,navigation
2026-03-09 18:27:30,Monday,18,149.7,98.9,obstacle_near,indoor_assist
2026-03-09 18:28:00,Monday,18,78.1,98.9,obstacle_medium,indoor_assist
2026-03-09 18:28:30,Monday,18,110.7,98.9,none,indoor_assist
2026-03-09 18:29:00,Monday,18,181.8,98.8,obstacle_medium,indoor_assist
2026-03-09 18:29:30,Monday,18,150.3,98.8,none,navigation
2026-03-09 18:30:00,Monday,18,123.1,98.8,none,indoor_assist
2026-03-09 18:30:30,Monday,18,88.0,98.8,none,indoor_assist
2026-03-09 18:31:00,Monday,18,139.6,98.8,none,indoor_assist
2026-03-09 18:31:30,Monday,18,142.6,98.7,none,navigation
2026-03-09 18:32:00,Monday,18,90.7,98.7,none,indoor_assist
2026-03-09 18:32:30,Monday,18,60.3,98.7,obstacle_medium,standby
2026-03-09 18:33:00,Monday,18,84.0,98.7,obstacle_medium,navigation
2026-03-09 18:33:30,Monday,18,107.4,98.7,none,indoor_assist
2026-03-09 18:34:00,Monday,18,144.2,98.6,none,standby
2026-03-09 18:34:30,Monday,18,111.6,98.6,none,navigation
2026-03-09 18:35:00,Monday,18,98.1,98.6,obstacle_medium,navigation
2026-03-09 18:35:30,Monday,18,91.5,98.6,none,navigation
2026-03-09 18:36:00,Monday,18,142.5,98.6,none,standby
2026-03-09 18:36:30,Monday,18,168.9,98.5,none,standby
2026-03-09 18:37:00,Monday,18,83.2,98.5,low_battery,navigation
2026-03-09 18:37:30,Monday,18,129.1,98.5,obstacle_medium,indoor_assist
2026-03-09 18:38:00,Monday,18,93.2,98.5,obstacle_medium,indoor_assist
2026-03-09 18:38:30,Monday,18,122.2,98.5,obstacle_medium,indoor_assist
2026-03-09 18:39:00,Monday,18,141.2,98.4,none,indoor_assist
2026-03-09 18:39:30,Monday,18,104.6,98.4,none,indoor_assist
2026-03-09 18:40:00,Monday,18,93.8,98.4,none,navigation
2026-03-09 18:40:30,Monday,18,108.6,98.4,obstacle_near,navigation
2026-03-09 18:41:00,Monday,18,128.8,98.4,none,indoor_assist
2026-03-09 18:41:30,Monday,18,168.4,98.3,obstacle_medium,indoor_assist
2026-03-09 18:42:00,Monday,18,144.1,98.3,none,navigation
2026-03-09 18:42:30,Monday,18,96.8,98.3,none,navigation
2026-03-09 18:43:00,Monday,18,74.8,98.3,obstacle_medium,navigation
2026-03-09 18:43:30,Monday,18,84.2,98.3,none,navigation
2026-03-09 18:44:00,Monday,18,129.0,98.2,obstacle_near,navigation
2026-03-09 18:44:30,Monday,18,112.2,98.2,none,navigation
2026-03-09 18:45:00,Monday,18,93.4,98.2,none,standby
2026-03-09 18:45:30,Monday,18,105.0,98.2,none,indoor_assist
2026-03-09 18:46:00,Monday,18,153.9,98.2,none,navigation
2026-03-09 18:46:30,Monday,18,119.7,98.1,obstacle_medium,indoor_assist
2026-03-09 18:47:00,Monday,18,117.4,98.1,none,indoor_assist
2026-03-09 18:47:30,Monday,18,95.3,98.1,none,indoor_assist
2026-03-09 18:48:00,Monday,18,89.6,98.1,none,indoor_assist
2026-03-09 18:48:30,Monday,18,70.3,98.1,obstacle_medium,indoor_assist
2026-03-09 18:49:00,Monday,18,102.2,98.0,none,indoor_assist
2026-03-09 18:49:30,Monday,18,126.2,98.0,none,indoor_assist
2026-03-09 18:50:00,Monday,18,91.9,98.0,obstacle_medium,navigation
2026-03-09 18:50:30,Monday,18,122.9,98.0,obstacle_near,navigation
2026-03-09 18:51:00,Monday,18,139.7,98.0,none,navigation
2026-03-09 18:51:30,Monday,18,125.4,97.9,none,navigation
2026-03-09 18:52:00,Monday,18,200.7,97.9,none,indoor_assist
2026-03-09 18:52:30,Monday,18,144.2,97.9,none,indoor_assist
2026-03-09 18:53:00,Monday,18,131.9,97.9,none,navigation
2026-03-09 18:53:30,Monday,18,99.8,97.9,none,navigation
2026-03-09 18:54:00,Monday,18,87.5,97.8,none,navigation
2026-03-09 18:54:30,Monday,18,73.2,97.8,obstacle_medium,indoor_assist
2026-03-09 18:55:00,Monday,18,83.6,97.8,none,navigation
2026-03-09 18:55:30,Monday,18,168.2,97.8,none,indoor_assist
2026-03-09 18:56:00,Monday,18,131.6,97.8,obstacle_near,indoor_assist
2026-03-09 18:56:30,Monday,18,133.8,97.7,obstacle_medium,navigation
2026-03-09 18:57:00,Monday,18,89.1,97.7,obstacle_medium,navigation
2026-03-09 18:57:30,Monday,18,156.3,97.7,none,indoor_assist
2026-03-09 18:58:00,Monday,18,86.0,97.7,obstacle_medium,navigation
2026-03-09 18:58:30,Monday,18,124.0,97.7,none,navigation
2026-03-09 18:59:00,Monday,18,157.7,97.6,obstacle_medium,indoor_assist
2026-03-09 18:59:30,Monday,18,130.5,97.6,obstacle_near,indoor_assist
2026-03-09 19:00:00,Monday,19,221.8,97.6,obstacle_medium,standby
2026-03-09 19:00:30,Monday,19,208.0,97.6,none,indoor_assist
2026-03-09 19:01:00,Monday,19,247.5,97.6,none,navigation
2026-03-09 19:01:30,Monday,19,205.6,97.5,obstacle_medium,navigation
2026-03-09 19:02:00,Monday,19,260.2,97.5,obstacle_medium,indoor_assist
2026-03-09 19:02:30,Monday,19,197.3,97.5,none,indoor_assist
2026-03-09 19:03:00,Monday,19,208.1,97.5,none,navigation
2026-03-09 19:03:30,Monday,19,182.8,97.5,none,navigation
2026-03-09 19:04:00,Monday,19,161.6,97.4,obstacle_medium,navigation
2026-03-09 19:04:30,Monday,19,211.6,97.4,obstacle_medium,navigation
2026-03-09 19:05:00,Monday,19,222.6,97.4,none,navigation
2026-03-09 19:05:30,Monday,19,172.6,97.4,obstacle_medium,navigation
2026-03-09 19:06:00,Monday,19,193.6,97.4,none,indoor_assist
2026-03-09 19:06:30,Monday,19,194.4,97.3,obstacle_medium,navigation
2026-03-09 19:07:00,Monday,19,227.9,97.3,none,standby
2026-03-09 19:07:30,Monday,19,229.8,97.3,none,indoor_assist
2026-03-09 19:08:00,Monday,19,171.4,97.3,obstacle_near,indoor_assist
2026-03-09 19:08:30,Monday,19,196.0,97.3,obstacle_medium,indoor_assist
2026-03-09 19:09:00,Monday,19,207.2,97.2,none,indoor_assist
2026-03-09 19:09:30,Monday,19,171.5,97.2,none,indoor_assist
2026-03-09 19:10:00,Monday,19,213.1,97.2,none,navigation
2026-03-09 19:10:30,Monday,19,209.3,97.2,none,navigation
2026-03-09 19:11:00,Monday,19,222.0,97.2,obstacle_medium,indoor_assist
2026-03-09 19:11:30,Monday,19,178.5,97.1,none,indoor_assist
2026-03-09 19:12:00,Monday,19,202.7,97.1,none,indoor_assist
2026-03-09 19:12:30,Monday,19,202.4,97.1,none,navigation
2026-03-09 19:13:00,Monday,19,224.5,97.1,low_battery,standby
2026-03-09 19:13:30,Monday,19,236.0,97.1,none,navigation
2026-03-09 19:14:00,Monday,19,192.8,97.0,none,navigation
2026-03-09 19:14:30,Monday,19,244.7,97.0,none,navigation
2026-03-09 19:15:00,Monday,19,173.8,97.0,low_battery,navigation
2026-03-09 19:15:30,Monday,19,227.8,97.0,none,indoor_assist
2026-03-09 19:16:00,Monday,19,194.7,97.0,none,indoor_assist
2026-03-09 19:16:30,Monday,19,141.3,96.9,none,indoor_assist
2026-03-09 19:17:00,Monday,19,211.0,96.9,none,navigation
2026-03-09 19:17:30,Monday,19,217.7,96.9,none,indoor_assist
2026-03-09 19:18:00,Monday,19,195.2,96.9,none,navigation
2026-03-09 19:18:30,Monday,19,182.9,96.9,obstacle_medium,navigation
2026-03-09 19:19:00,Monday,19,228.7,96.8,obstacle_near,navigation
2026-03-09 19:19:30,Monday,19,185.6,96.8,obstacle_medium,navigation
2026-03-09 19:20:00,Monday,19,135.3,96.8,none,indoor_assist
2026-03-09 19:20:30,Monday,19,257.5,96.8,none,indoor_assist
2026-03-09 19:21:00,Monday,19,252.4,96.8,none,navigation
2026-03-09 19:21:30,Monday,19,181.4,96.7,obstacle_medium,indoor_assist
2026-03-09 19:22:00,Monday,19,208.2,96.7,obstacle_near,indoor_assist
2026-03-09 19:22:30,Monday,19,176.8,96.7,none,navigation
2026-03-09 19:23:00,Monday,19,203.9,96.7,fall_detected,navigation
2026-03-09 19:23:30,Monday,19,207.1,96.7,obstacle_medium,standby
2026-03-09 19:24:00,Monday,19,205.2,96.6,none,indoor_assist
2026-03-09 19:24:30,Monday,19,172.5,96.6,none,indoor_assist
2026-03-09 19:25:00,Monday,19,211.8,96.6,low_battery,indoor_assist
2026-03-09 19:25:30,Monday,19,205.5,96.6,none,navigation
2026-03-09 19:26:00,Monday,19,223.5,96.6,none,navigation
2026-03-09 19:26:30,Monday,19,194.5,96.5,none,indoor_assist
2026-03-09 19:27:00,Monday,19,197.9,96.5,obstacle_medium,navigation
2026-03-09 19:27:30,Monday,19,230.6,96.5,low_battery,standby
2026-03-09 19:28:00,Monday,19,224.5,96.5,none,indoor_assist
2026-03-09 19:28:30,Monday,19,128.9,96.5,none,indoor_assist
2026-03-09 19:29:00,Monday,19,237.7,96.4,none,indoor_assist
2026-03-09 19:29:30,Monday,19,191.8,96.4,none,navigation
2026-03-09 19:30:00,Monday,19,161.3,96.4,obstacle_near,navigation
2026-03-09 19:30:30,Monday,19,209.7,96.4,obstacle_near,indoor_assist
2026-03-09 19:31:00,Monday,19,245.1,96.4,obstacle_medium,navigation
2026-03-09 19:31:30,Monday,19,198.4,96.3,none,indoor_assist
2026-03-09 19:32:00,Monday,19,256.6,96.3,fall_detected,navigation
2026-03-09 19:32:30,Monday,19,203.5,96.3,none,indoor_assist
2026-03-09 19:33:00,Monday,19,261.7,96.3,none,navigation
2026-03-09 19:33:30,Monday,19,231.9,96.3,none,navigation
2026-03-09 19:34:00,Monday,19,243.0,96.2,none,navigation
2026-03-09 19:34:30,Monday,19,185.2,96.2,obstacle_medium,indoor_assist
2026-03-09 19:35:00,Monday,19,214.2,96.2,obstacle_medium,navigation
2026-03-09 19:35:30,Monday,19,185.4,96.2,none,navigation
2026-03-09 19:36:00,Monday,19,252.9,96.2,none,indoor_assist
2026-03-09 19:36:30,Monday,19,241.9,96.1,none,indoor_assist
2026-03-09 19:37:00,Monday,19,191.5,96.1,none,indoor_assist
2026-03-09 19:37:30,Monday,19,197.7,96.1,none,standby
2026-03-09 19:38:00,Monday,19,248.2,96.1,none,standby
2026-03-09 19:38:30,Monday,19,163.5,96.1,none,navigation
2026-03-09 19:39:00,Monday,19,206.9,96.0,obstacle_near,indoor_assist
2026-03-09 19:39:30,Monday,19,238.7,96.0,none,indoor_assist
2026-03-09 19:40:00,Monday,19,170.0,96.0,none,navigation
